C:\MSDCHEM\1\DATA\20150910HYDE\150910Hyde057.d 15 Sep 15  10:23 pm
Start of data points
2.10977,23286
2.13195,21785
2.15412,19182
2.1763,19685
2.19847,19449
2.22065,17273
2.24283,17310
2.265,17012
2.28718,16724
2.30935,15556
2.33153,16227
2.35372,15788
2.37588,17552
2.39807,16515
2.42023,16601
2.44242,15518
2.46458,14980
2.48677,14873
2.50895,15380
2.53112,14715
2.5533,15393
2.57547,15178
2.59765,14002
2.61983,15412
2.642,14373
2.66418,13145
2.68635,14701
2.70853,14727
2.7307,14852
2.75288,13218
2.77507,14967
2.79723,13740
2.81942,14446
2.84158,15609
2.86377,14792
2.88595,13644
2.90812,14187
2.9303,13800
2.95247,12746
2.97465,13057
2.99683,13195
3.019,12616
3.04118,12223
3.06335,13125
3.08553,13862
3.1077,13906
3.12988,12658
3.15207,12582
3.17423,13280
3.19642,11950
3.21858,12687
3.24077,12800
3.26295,13683
3.28512,12244
3.3073,14041
3.32947,11372
3.35165,13496
3.37382,12975
3.396,11723
3.41818,12026
3.44035,12032
3.46253,12092
3.4847,12939
3.50688,11783
3.52907,12409
3.55123,11625
3.57342,11884
3.59558,10251
3.61777,12594
3.63993,10715
3.66212,11627
3.6843,11050
3.70647,11699
3.72865,10780
3.75082,12035
3.773,11658
3.79518,10790
3.81735,10881
3.83953,10731
3.8617,10275
3.88388,11356
3.90605,11979
3.92823,11727
3.95042,10788
3.97258,11101
3.99477,10868
4.01693,9768
4.03912,11913
4.0613,10587
4.08347,11546
4.10565,10987
4.12782,9905
4.15,11391
4.17217,10388
4.19435,10125
4.21653,10141
4.2387,10644
4.26088,10309
4.28305,10560
4.30523,9680
4.32742,10966
4.34958,11467
4.37177,16758
4.39393,36461
4.41612,90802
4.43828,118337
4.46047,86073
4.48265,50504
4.50482,33244
4.527,26829
4.54917,24146
4.57135,22774
4.59353,23624
4.6157,33066
4.63788,35114
4.66005,28466
4.68223,23038
4.7044,20912
4.72658,17048
4.74877,16901
4.77093,15414
4.79312,14052
4.81528,14301
4.83747,13137
4.85965,13775
4.88182,13113
4.904,13441
4.92617,10503
4.94835,11553
4.97052,11133
4.9927,10341
5.01488,10637
5.03705,10495
5.05923,11442
5.0814,10628
5.10358,10143
5.12577,10612
5.14793,10071
5.17012,9763
5.19228,10739
5.21447,10994
5.23665,9668
5.25882,9507
5.281,9589
5.30317,10679
5.32535,9159
5.34752,9275
5.3697,11250
5.39188,9767
5.41405,10519
5.43623,9870
5.4584,9988
5.48058,8655
5.50277,8947
5.52493,8520
5.54712,7492
5.56928,8747
5.59147,8514
5.61363,8069
5.63582,9170
5.658,7925
5.68017,10798
5.70235,14005
5.72452,14300
5.7467,14879
5.76888,11612
5.79105,9846
5.81323,10887
5.8354,12397
5.85758,11763
5.87975,11391
5.90193,9412
5.92412,7809
5.94628,8342
5.96847,8656
5.99063,9022
6.01282,6985
6.035,8562
6.05717,8212
6.07935,8470
6.10152,7858
6.1237,7671
6.14587,7574
6.16805,7236
6.19023,7577
6.2124,7406
6.23458,7497
6.25675,8411
6.27893,9854
6.30112,13778
6.32328,15260
6.34547,11996
6.36763,8417
6.38982,7944
6.41198,8498
6.43417,6648
6.45635,7244
6.47852,8742
6.5007,10306
6.52287,17497
6.54505,25907
6.56723,21396
6.5894,15301
6.61158,11148
6.63375,9235
6.65593,8523
6.6781,8014
6.70028,7312
6.72247,8168
6.74463,7486
6.76682,7481
6.78898,7533
6.81117,7477
6.83335,7617
6.85552,7015
6.8777,6888
6.89987,7001
6.92205,6427
6.94422,6273
6.9664,7412
6.98858,6580
7.01075,6570
7.03293,6962
7.0551,7698
7.07728,6748
7.09947,6341
7.12163,6640
7.14382,7762
7.16598,6785
7.18817,6783
7.21033,8053
7.23252,7260
7.2547,6893
7.27687,6504
7.33835,7794
7.35548,7026
7.3726,6876
7.38973,5951
7.40685,5738
7.42398,6302
7.44112,5970
7.45823,6692
7.47537,6232
7.4925,6890
7.50962,6209
7.52675,6523
7.54387,7348
7.561,8881
7.57813,8621
7.59525,9706
7.61238,9795
7.6295,8549
7.64663,8707
7.66377,7349
7.68088,7274
7.69802,8146
7.71515,6872
7.73227,6325
7.7494,6619
7.76652,6309
7.78365,6579
7.80078,6646
7.8179,7173
7.83503,6469
7.85215,6085
7.86928,6053
7.88642,5397
7.90353,6473
7.92067,6236
7.93778,6445
7.95492,5212
7.97205,6051
7.98917,6286
8.0063,6595
8.02343,5900
8.04055,5995
8.05768,6076
8.0748,5612
8.09193,5086
8.10907,5941
8.12618,4956
8.14332,5904
8.16043,5488
8.17757,5349
8.1947,5900
8.21182,5602
8.22895,5209
8.24607,5188
8.2632,5420
8.28033,5362
8.29745,5929
8.31458,5341
8.33172,5395
8.34883,4886
8.36597,4358
8.38308,4949
8.40022,5715
8.41735,5144
8.43447,5736
8.4516,5173
8.46872,5632
8.48585,5551
8.50298,5308
8.5201,5260
8.53723,5558
8.55437,5066
8.57148,5034
8.58862,5569
8.60573,5390
8.62287,4440
8.64,5738
8.65712,4829
8.67425,4993
8.69137,4983
8.7085,5791
8.72563,5703
8.74275,5355
8.75988,5798
8.777,4791
8.79413,5313
8.81127,5574
8.82838,4986
8.84552,4269
8.86265,5851
8.87977,4367
8.8969,5127
8.91402,5398
8.93115,5513
8.94828,4748
8.9654,4379
8.98253,5043
8.99965,4887
9.01678,4029
9.03392,5365
9.05103,4737
9.06817,3660
9.0853,4578
9.10242,4378
9.11955,5359
9.13667,4749
9.1538,4781
9.17093,5093
9.18805,4899
9.20518,5814
9.2223,5414
9.23943,4931
9.25657,4921
9.27368,4415
9.29082,4598
9.30793,4496
9.32507,4951
9.3422,5189
9.35932,4928
9.37645,4319
9.39358,4638
9.4107,3970
9.42783,4428
9.44495,4236
9.46208,4480
9.47922,4098
9.49633,3481
9.51347,4276
9.53058,4664
9.54772,4563
9.56485,4551
9.58197,4406
9.5991,4496
9.61623,4675
9.63335,4329
9.65048,4742
9.6676,3855
9.68473,4398
9.70187,4744
9.71898,5930
9.73612,8032
9.75323,8846
9.77037,8527
9.7875,7937
9.80462,6269
9.82175,4652
9.83887,5763
9.856,4646
9.87313,4903
9.89025,4471
9.90738,4231
9.92452,4309
9.94163,4763
9.95877,4769
9.97588,4654
9.99302,4148
10.0102,4748
10.0273,4795
10.0444,4397
10.0615,4377
10.0787,3980
10.0958,4848
10.1129,4322
10.13,3750
10.1472,4005
10.1643,4206
10.1814,4515
10.1985,4539
10.2157,3780
10.2328,4401
10.2499,3891
10.2671,4193
10.2842,4279
10.3013,4317
10.3184,3724
10.3356,4404
10.3527,4059
10.3698,4887
10.3869,4225
10.4041,4509
10.4212,4602
10.4383,4526
10.4555,4096
10.4726,4298
10.4897,3841
10.5068,4285
10.524,3995
10.5411,4027
10.5582,4201
10.5753,3842
10.6301,4210
10.6506,3572
10.6711,4132
10.6915,3684
10.712,4267
10.7325,4131
10.753,4021
10.7735,3576
10.794,4164
10.8145,3676
10.8349,3994
10.8554,4117
10.8759,3706
10.8964,4263
10.9169,4654
10.9374,5230
10.9579,6153
10.9783,6986
10.9988,5248
11.0193,5240
11.0398,4569
11.0603,5435
11.0808,5012
11.1013,5254
11.1218,4723
11.1422,4704
11.1627,4087
11.1832,4334
11.2037,5341
11.2242,4881
11.2447,3678
11.2652,3217
11.2856,4695
11.3061,3568
11.3266,3637
11.3471,3669
11.3676,4602
11.3881,3670
11.4086,3857
11.4291,3865
11.4495,4195
11.47,3701
11.4905,4552
11.511,4439
11.5315,4075
11.552,3731
11.5725,3922
11.5929,5454
11.6134,5841
11.6339,6312
11.6544,5153
11.6749,4395
11.6954,4075
11.7159,3238
11.7363,3698
11.7568,3944
11.7773,3535
11.7978,3669
11.8183,3504
11.8388,3694
11.8593,3790
11.8798,3516
11.9002,3522
11.9207,4368
11.9412,4337
11.9617,4045
11.9822,4333
12.0027,4386
12.0232,4693
12.0436,4487
12.0641,5243
12.0846,5266
12.1051,4512
12.1256,5318
12.1461,5341
12.1666,5240
12.1871,5826
12.2075,6490
12.228,6794
12.2485,6400
12.269,6162
12.2895,5835
12.31,5249
12.3305,5179
12.3509,4429
12.3714,4860
12.3919,3788
12.4124,3762
12.4329,4163
12.4534,3602
